X1,b0,rho_V,sd_V,alpha,iota,sigmaSE,br,N,mu_EI,mu_IR,rho_Y,S_0,E_0,I_0,R_0,eta,od_Y,loglik,loglik.se
NA,0.18000000000000002,169.47114207444577,4152.921924973084,0.9708762603046066,36.82303677527647,1.460585407887922,66.09281865681001,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1029242203765,0.16234614665410127
NA,0.1494674321971519,151.5800575312212,3226.185526682926,1.04952305631155,1,1.2895586012585873,190.9839522555287,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1031727840225,0.09781487437912853
NA,0.04803961399427329,163.07076849442663,3292.790949730987,1.2750000000000001,26.684185630532724,1.2896377268940014,13.788171632531082,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1031985002791,0.1209163282486272
NA,0.455794593,158.5,3187.312016,0.829657126,0.739896521,1.210195084,158.5985304,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-763.1034046,0.115836862
NA,0.265,180.78877252041946,4575.448145897752,0.9501393998431276,7.631596911500854,1.3110072025339978,21.97521043058307,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1037581786967,0.11033058635197981
NA,0.5756883286399516,158.53445372954147,3220.9164869253086,0.7638047343626122,15.85336285336537,1.254415254905095,124.11852330427733,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1039408005468,0.1467804206964976
NA,0.4456399121599721,165.82999411010462,3493.3510546395114,0.8590294772000464,0.72,1.1999891423139262,10.316042382407852,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1042404162101,0.10344309742508752
NA,0.14,167.07388969491888,3961.887343451736,0.9928013679726958,52.06549154421625,1.344771433035247,47.99826574364075,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1052363923247,0.15074168436041296
NA,0.195,174.84987136412212,4211.610981771486,0.9966336955992162,5.430466933385244,1.3057500219773017,58.81787789155468,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1052606499113,0.1332812572166818
NA,0.55440392,163.9092651,3441.819917,0.807409132,0.5,1.082351726,29.68941539,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-763.1057305,0.139901047
NA,0.3435904389421021,159.87242184944347,3254.939131343275,0.8651832001453826,11.67564044638301,1.289142519105085,179.17163802891986,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1058384225613,0.08279716803705221
NA,0.3388031535804111,161.37963769998618,3121.54095036268,0.9301925230643086,1.08,1.2339711178029495,26.11508649351599,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1064005177424,0.17003344288921207
NA,0.2592840341798034,156.98795323799106,3121.17205626224,0.9632472467881188,7.666861358508463,1.3922190327374684,59.07312051097779,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.107217986412,0.11773889369233681
NA,0.025601809295287725,160.7011844901278,3270.305576705128,1.4635398587091326,7.6673003170369975,1.234890562154384,5.300659010448869,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1079380458892,0.11045925549034664
NA,0.07653290260361653,153.40247833043847,3249.7805054400783,1.2287557242731078,0.76,1.2971148592359258,32.1401405967087,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1082999896311,0.08275445982066436
NA,0.049959003,158,3183.092269,1.247712436,30.79560002,1.328435987,44.61819241,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-763.1085794,0.107391293
NA,0.3163863026616987,166.2718099346954,3481.485978429243,0.9732021745027875,1.75,1.20533974169099,0.7442706218524487,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1086705611201,0.08936848755365007
NA,0.2789054488320377,164.74196285526105,3483.069907459061,0.9758391327148016,11.760259121851222,1.28,1.0410363097878461,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1088424664595,0.1415831469101214
NA,0.14274935707807207,162.84865503269688,3632.7859992124695,1.04637801924549,26.028310511612165,1.04,41.133507168837745,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1088609374403,0.1116820047067564
NA,0.265,165.20090775363954,4163.633155028336,0.8785047840046308,48.43226411938484,1.1541556326393798,149.28751220590618,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1092628295576,0.10331264051403494
NA,0.34152049779931704,166.2853955998557,3434.0403843841273,0.9107795901321445,1.36,1.2906387335025558,53.25065946915668,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1093835272617,0.2614151003898078
NA,0.12500000000000003,163.07428486660905,3972.122737895791,1.0405914007335342,18.548206303257494,1.225470097966365,91.81147634512702,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1095313250486,0.1668412547256508
NA,0.12154837052298743,152,3211.214179489374,1.0740106197142492,7.887436565446594,1.2525699378263457,118.32801847008285,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1107731687016,0.11108651267823945
33,1.35e-4,167.1887387,4188.767432,2.150275912,162.8411675,1.352212676,26.1676299,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-763.1107947,0.039658093
NA,0.05996970497421032,159.99999999999994,3229.02681384438,1.1937683833209134,37.69873437249458,1.2580097277536613,44.23103266270433,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1118878274704,0.1601148651934355
NA,0.185,170.91284301793047,3813.037707859,1.0446855894644502,5.13669798116511,1.3832352626487308,32.53185643867196,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1119772766053,0.15015208518398734
NA,0.1399368640342767,153.61781837400085,3380.3554452319054,1.0880604968101024,0.84,1.1409598541662542,76.59320627853921,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1121019163224,0.09740211575100763
NA,0.10551627259586902,161.49050960426635,3239.9950780112013,1.175313383603187,17.392069819267984,1.190697631691654,14.079825093709976,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1131612664115,0.29508449297929457
NA,1.6096892895108295,160.04281968758985,3280.7861545553133,0.5820451635059408,0.15999999999999998,1.1665667660428298,72.2386398229038,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1140651726313,0.1400343343641074
NA,0.15118375010228263,156,3155.4313020692066,1.0220460530134976,21.10993805620265,1.2232331193152695,147.34116653163488,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1143078756555,0.18994049009915132
NA,0.7858571740709478,152,3388.901098149945,0.7447436698046145,21.07057199928344,1.2736047395432328,13.269113456524908,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1152384147464,0.1701381414313018
NA,0.14,170.91720070895678,4291.143075886028,1.00541665309945,40.175197301632956,1.2530593216571875,65.44593736073229,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.115603622565,0.13776251380069798
NA,0.237136423,160,3147.003108,0.974923767,27.26227966,1.315003868,20.33932515,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-763.1162008,0.270215983
NA,0.21500000000000002,176.92658487498312,4792.926694328956,0.9759476964907723,20.789112628844897,1.3009270714684646,23.620029085402322,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1163992661203,0.08357229387485389
NA,0.4184322570731722,164.56134730672056,3317.1472225259386,0.8833376645246469,7.8059985607017435,1.29,32.81784734607594,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1169880656814,0.11316927409853726
NA,0.2861337507117429,168.26085990374222,3433.5594069817903,0.9533377787754309,0.12000000000000001,1.2603502600475558,27.17671754181859,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1176557966805,0.2008809473173165
NA,0.5644226624640721,162.35168384591364,3261.451805885952,0.7948046425624696,0.15999999999999998,1.252981034486188,50.32550153666137,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1179616625426,0.1313358742810063
10,0.706340315,177.6219696,4579.085196,0.746818154,3.904721137,1.328845637,57.7563066,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-763.1180083,0.037542418
NA,0.4493578310233942,166.87431273844223,3446.361689334134,0.8598056112786594,0.64,1.2614579032883186,23.31502523858478,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1181304739295,0.16393316319810253
NA,0.13389953266703017,152.99999999999997,3165.9797410120837,1.0562916514012284,21.28122117446152,1.334355587025253,125.71258072799394,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1181875957262,0.1318506776675779
NA,0.15422955356454643,157.54351290752254,3045.5160801310763,1.0911897597251239,0.9,1.216283508397446,24.080045393830876,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.118312345857,0.2078654645007046
NA,0.295939804291299,156,3192.0574764227053,0.9310079983428112,8.250761316118561,1.5350886617193655,48.28977786877422,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.118978413787,0.13660586938728075
NA,0.06874649584898496,164.48962961139978,3356.072021605755,1.2793840148303242,1.36,1.1711513999114593,7.345715991764378,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1196757621647,0.16789844181261548
NA,0.2715429639875578,166.2835225602883,3367.0538487156055,0.9510748351262899,3.069475466831245,1.21,22.247638695527932,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1199136128961,0.4814244467447419
NA,0.20500000000000002,167.4563237575312,4227.527495120302,0.9309749100418029,50.62542951589407,1.2356941704090518,96.30945771747247,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1199623069032,0.14639325729007704
NA,0.28566095593686097,165.57245521172686,3380.710008405602,0.9615264235266258,1,1.0894686356814285,26.527693012068266,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1206249367133,0.2989111314625236
56,0.510667263,179.184926,4496.173979,0.856576377,5.113692274,1.270805518,12.74316029,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-763.1221282,0.065941844
NA,0.10916704654060302,160.73396579087952,3290.384724455703,1.1541092514023412,0,1.1600699810504704,17.327252531164145,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1222350807251,0.1287678230576968
NA,0.2558235757848246,171.67514449302428,3362.006384328314,0.9942505728014774,1.9000000000000001,1.2730464013654519,12.176929953079876,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1222730224328,0.9781131015722146
NA,0.01637296953059214,161.1651307842352,3326.8413150008714,1.5,28.246524160823476,1.2001860328757583,9.645609529842357,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1227456294407,0.07572701094012682
NA,0.2134757487316798,165.33251973712555,3371.4898762912844,1.0266745568622246,1.12,1.0931356829557042,12.546709284888456,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1235043417745,0.2213836092206138
40,0.225880038,171.1026107,4067.660917,0.934409605,14.67212196,1.2424257,127.016202,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-763.123917,0.040834896
NA,0.13,170.13675577177054,4126.990278857717,1.0641853156478909,10.750106445005533,1.2142790489909643,64.19292193616018,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1249225440104,0.12019842281663999
NA,0.5084701657646231,159.49999999999994,3221.5708269124057,0.8453181371403706,0.1244201679150819,1.145470507692656,51.4758196499317,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1254406076906,0.14877629795066583
NA,0.7666082185327051,162.33960626379724,3288.7323226887816,0.7634352533436326,1.6400000000000001,1.1061050369432317,29.876231428042264,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1256905621327,0.24811951355717182
NA,0.13045945706831955,167.376816940576,3522.8843959409783,1.0719766828756458,28.15215463305935,1.2780504138082418,35.650690944658855,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1267541731019,0.2091654086931613
NA,0.13799090673203734,152.09708992156462,3444.1781284828126,1.0625030498881183,13.298539849605515,1.02,60.07530044205954,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1273285055897,0.12068816566355933
NA,0.1802456937554363,168.7805547212142,3522.8022156758707,1.064058111521526,10.674870613971164,1.16,6.200642250494527,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1274704680482,0.14764433647690042
NA,0.25,175.76573930982084,4195.013850606567,0.9873800150440424,7.693270257666,1.3839617034612253,3.023113657786879,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1275135245097,0.08945972068880433
NA,0.658863004,159.5,3224.301428,0.782358694,3.330123273,1.089265209,46.18843843,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-763.1281536,0.185797527
NA,0.3214548493893841,164.02421331746461,3415.508317212471,0.9071148971587438,2.2075275197344704,1.402854453454761,50.31084080446615,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1284779452964,0.15019013737799464
NA,0.7685399020581761,164.78029091520233,3388.5273551337273,0.7369355239786292,1.24,1.273876399142624,111.71009892361431,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1287469458421,0.11750848583580376
NA,0.1972102824730566,160.23101902784296,3149.7313639078934,1.035041416586585,0.36,1.2948242940342494,20.758911687056855,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-763.1292393961165,0.13354314805843553
