,b0,alpha,iota,sigmaSE,br,N,mu_EI,mu_IR,rho_Y,S_0,E_0,I_0,R_0,eta,od_Y,rho_V,sd_V,loglik,loglik.se
37,0.170266505,1.095024899,0.49452208,1.133346987,8.191592819,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7577921,0.020287592
38,0.140429221,1.132630245,0.553341207,1.118585922,9.414231108,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7868203,0.016555505
39,0.156520256,1.104588927,1.222595231,1.154069319,11.15391843,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8169576,0.015014563
40,0.121594413,1.159469827,0.317433323,1.116141259,8.794420485,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7820725,0.017726521
1,0.140546404,1.132843554,0.303542398,1.116060312,9.275732408,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.756069,0.0180481
2,0.156532074,1.107248728,0.378081338,1.131276594,8.272516161,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7830699,0.023895841
3,0.168386303,1.093594711,0.231661192,1.124990077,10.40323252,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7910652,0.020490084
4,0.134315006,1.141000275,0.766856474,1.13293396,8.107494806,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7746836,0.013661704
5,0.145782224,1.129254814,0.338036588,1.107948506,7.369062931,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7739943,0.021704248
6,0.169362629,1.096209563,0.757931036,1.139298083,8.574137616,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8136767,0.021624405
7,0.168039978,1.097068736,0.488939414,1.098949948,8.855294546,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7830377,0.023888272
8,0.154778065,1.122081993,1.21897375,1.137738254,6.367282235,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8019044,0.018375052
9,0.152676589,1.114156868,0.38776957,1.141246666,8.656108893,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7679108,0.024081909
10,0.185806738,1.076256156,0.990333073,1.155557004,9.430398544,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.793803,0.023863112
11,0.114619651,1.172563753,0.958062842,1.119236775,9.023589,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8122748,0.017508696
12,0.160870139,1.103107463,0.662905276,1.129079428,9.518676853,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7932328,0.01828546
13,0.150971999,1.118796518,0.776049259,1.135583439,8.853668019,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7991988,0.027642846
14,0.130245991,1.142486356,0.350580676,1.123105994,9.932052309,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7774381,0.017018785
15,0.110583786,1.185558539,0.68531441,1.140786864,6.245314537,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7849076,0.020022644
16,0.157025507,1.115963339,0.175318371,1.107163811,8.946969506,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.828301,0.021787798
17,0.12422602,1.158756294,0.585782744,1.14501147,8.22915206,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7849637,0.017247146
18,0.160657058,1.107597541,0.867670125,1.134471767,7.867463417,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7438584,0.021508512
19,0.140481357,1.130682442,0.26031516,1.10632037,9.529814194,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7946775,0.018873592
20,0.138090233,1.136368751,0.522767076,1.131565405,8.7571977,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7931739,0.018935607
21,0.136741258,1.136164185,0.602379026,1.131918791,7.805008312,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7357827,0.020397897
22,0.136188404,1.149274732,0.28266641,1.130323623,6.356359577,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7786964,0.021525971
23,0.1131786,1.177760239,1.327603935,1.125006024,6.74527988,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.851108,0.021149616
24,0.146727446,1.127311,0.894883066,1.125265434,8.122657711,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8046522,0.014584288
25,0.196601062,1.066891906,0.484046293,1.124489203,9.001288281,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8039426,0.020859696
26,0.141040959,1.12977557,0.639484474,1.141837971,9.045378705,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.765585,0.016174816
27,0.138625361,1.132866726,0.900363711,1.106097999,9.911076807,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.799774,0.016317954
28,0.12719982,1.155204618,0.806734829,1.127312792,7.276421785,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7583455,0.023658965
29,0.154988149,1.10927252,0.616819062,1.124857027,8.308850532,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7765208,0.015561902
30,0.138313841,1.140057784,0.808936136,1.146523629,7.818830952,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8404606,0.022924068
31,0.102120472,1.200183705,1.466262762,1.14062574,5.676872949,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8085478,0.018342581
32,0.177673984,1.085546292,0.329543108,1.152310231,10.14806929,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7988511,0.015542016
33,0.143008946,1.124038468,0.43282128,1.114870697,9.565963508,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7883169,0.017427066
34,0.170413863,1.092902352,0.361328198,1.107084375,8.744304828,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8167559,0.020124283
35,0.143017938,1.130228947,0.252231426,1.133980261,8.793085802,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7836259,0.018808412
36,0.1530422,1.117770979,0.897198358,1.104694287,8.607889893,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.820331,0.017964575
37,0.162591521,1.108864179,0.205456448,1.152732892,7.580652946,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.796594,0.020070977
38,0.146761474,1.125071831,0.67456667,1.14151792,7.051397053,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.777388,0.021865531
39,0.143181286,1.126158003,0.483252308,1.134352587,8.859957562,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7644162,0.016575508
40,0.155645428,1.107686662,0.642428784,1.103891441,10.97438494,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8220389,0.030111713
1,0.139768292,1.133407277,0.789562161,1.147502454,8.720412844,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7552637,0.022447129
2,0.142857045,1.132053822,0.395225496,1.112394689,7.742330578,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7708072,0.018457335
3,0.124354547,1.155166583,0.616545779,1.104139439,8.793943343,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8097231,0.020375698
4,0.152293769,1.111781444,0.578938869,1.117182562,10.59805537,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8000863,0.017133239
5,0.116151149,1.162502013,1.585900454,1.150809774,9.30652162,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8276161,0.01732697
6,0.119201066,1.169896737,0.0941678,1.125503977,6.247713638,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7744039,0.012728067
7,0.136013379,1.143081847,0.690103206,1.156275099,8.753182077,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8115029,0.017817639
8,0.150024385,1.121318633,0.738724781,1.115408572,10.10711791,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8208582,0.024176136
9,0.118542622,1.171194055,1.310487198,1.130255826,6.71379497,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7899941,0.024588815
10,0.151181456,1.116938163,0.525976759,1.140797192,7.935623768,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7899663,0.017230054
11,0.117884029,1.172323801,1.891779801,1.124084267,6.522801715,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8390738,0.017158964
12,0.162168654,1.102630653,0.169729779,1.120706325,9.096538191,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7287164,0.018516999
13,0.144779309,1.129796264,0.476675168,1.152383725,7.119075561,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7839381,0.016809612
14,0.12452758,1.160652733,0.200273104,1.135939429,6.349023899,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7437521,0.015217653
15,0.149798401,1.122443549,0.333614427,1.145117984,6.796191698,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8186812,0.017116349
16,0.147887339,1.118708174,1.034439344,1.124029072,8.60779344,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7835763,0.022522921
17,0.134200894,1.140370671,1.460400285,1.126980162,8.34362341,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7956002,0.015209037
18,0.167092882,1.100310867,1.62165297,1.138829401,8.48247422,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8547816,0.020927517
19,0.146607179,1.130196288,0.471282955,1.146416086,7.715253169,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7884713,0.022353467
20,0.153687464,1.116764943,0.197931556,1.118549789,7.737510872,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7253844,0.018412999
21,0.138711223,1.135818769,0.192402821,1.126623007,7.728798672,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7716508,0.017931634
22,0.166826104,1.095915191,0.598248972,1.143180915,10.95352558,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8191582,0.015311195
23,0.15305575,1.11894064,1.346413993,1.149654906,7.59177378,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7869122,0.023543081
24,0.132958645,1.143358671,1.525758005,1.109979959,8.308062727,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8154552,0.020031761
25,0.13187903,1.145593255,0.296602857,1.119384324,7.262427448,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7818156,0.020359023
26,0.14879755,1.12056941,0.35081874,1.131290771,9.362546612,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7683486,0.019483139
27,0.133140476,1.148699176,0.856879279,1.131054724,7.595235389,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8029455,0.019066771
28,0.122311316,1.163135715,0.083452865,1.129356382,7.497018059,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.74295,0.019466667
29,0.101840374,1.195970686,1.02771714,1.132821501,7.515235294,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8048045,0.020432566
30,0.155570112,1.111855978,0.671563238,1.119790875,9.237210489,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7871755,0.017881539
31,0.113110112,1.179545498,0.449832393,1.170123002,6.920900278,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.761718,0.019358248
32,0.153256588,1.117465779,0.66243191,1.119207856,8.478033964,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7912196,0.017696517
33,0.124554665,1.16093847,0.430665247,1.151546957,8.417774913,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8119989,0.013963701
34,0.139130883,1.138158398,0.31586472,1.136274682,7.335941433,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8025429,0.016017819
35,0.14139135,1.132599135,0.646100518,1.127126997,8.596282328,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7886104,0.019353785
36,0.108986237,1.18472583,1.126643849,1.127740509,7.495778283,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7953226,0.020589368
37,0.168632305,1.100849668,0.359551559,1.119869733,8.321946484,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7981989,0.024299532
38,0.151266676,1.118740012,0.652050817,1.112992561,7.619935933,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7635048,0.013778019
39,0.140710012,1.132705031,0.475358241,1.13237836,8.723143576,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.774309,0.018173634
40,0.144458581,1.130743838,0.096916799,1.155747321,8.09101,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7462268,0.019725166
1,0.147816403,1.124779851,0.45802505,1.129606194,7.683841899,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7621089,0.020906643
2,0.148909565,1.127848682,0.575552786,1.144856874,7.316847099,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7631291,0.020414682
3,0.139219508,1.135593281,0.548295271,1.127408045,7.238814237,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.776037,0.018323885
4,0.141333258,1.134173497,1.22119307,1.122472826,7.82018416,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7754396,0.01779129
5,0.13982462,1.129576018,0.284919069,1.094853762,10.75939723,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8060776,0.020323014
6,0.156322593,1.105330749,0.714374608,1.143188069,9.83167415,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7667163,0.01756547
7,0.144732881,1.127249126,0.495259035,1.132644633,8.634820045,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7844441,0.017007221
8,0.178966605,1.077247805,0.208784543,1.113063654,11.51303792,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8098441,0.025510394
9,0.150516131,1.123643465,1.022488344,1.146067742,7.934734379,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8024129,0.022504169
10,0.162268767,1.099791923,1.365633594,1.124476583,8.898214059,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8049478,0.019793262
11,0.157007085,1.117031117,0.673059975,1.12366525,7.205731619,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7974095,0.023265987
12,0.140075222,1.136815808,0.468355759,1.106576385,7.276672127,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7540237,0.022180113
13,0.155086558,1.10418256,0.387152305,1.131637122,11.78093371,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7938599,0.025377776
14,0.194568286,1.06299303,0.417927193,1.130964012,10.38127727,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.817807,0.021985337
15,0.137734831,1.136451956,0.29834809,1.126324302,8.483468613,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7878332,0.018163377
16,0.120472875,1.166716444,0.725822431,1.148528531,7.311193221,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7503418,0.021888366
17,0.133407917,1.144225655,0.736146985,1.13816386,7.274912107,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7692278,0.016289747
18,0.110001834,1.183075538,0.293372532,1.139759665,6.993344217,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7788469,0.018210756
19,0.126537325,1.16536463,0.482987034,1.08806785,5.808320574,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7900717,0.019908479
20,0.148881871,1.127616579,0.694027559,1.116461178,8.158558057,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7941791,0.018413535
21,0.156442184,1.112334696,0.337917892,1.124485861,8.440181017,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7907382,0.023564708
22,0.142319903,1.127243156,0.568967376,1.119154412,9.278941049,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7680315,0.023972728
23,0.125576934,1.152137114,0.861081814,1.139173247,8.676867407,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.782459,0.023390404
24,0.120753143,1.161787904,0.315384809,1.11596339,8.181928653,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.784974,0.020335542
25,0.131684122,1.150769117,0.467421236,1.136993504,7.8668037,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8216812,0.023345767
26,0.202302546,1.056103535,0.54266892,1.151846754,9.567456431,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.854985,0.022125513
27,0.122217565,1.161383703,1.206775327,1.144867691,8.457893676,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8074501,0.02479386
28,0.141848689,1.128205689,0.17757601,1.123921816,9.546488534,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7721294,0.013373231
29,0.131871993,1.146573734,0.215827974,1.123423649,7.905388581,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7728394,0.018973704
30,0.166958427,1.095881382,0.177416591,1.14855298,8.852900968,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7683544,0.023403466
31,0.148393276,1.119282617,0.797222086,1.148771616,10.15221459,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7758328,0.016413119
32,0.125316974,1.158885446,0.518516228,1.126769689,6.903914945,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7679575,0.017598417
33,0.154444984,1.114287903,0.122692042,1.112109647,8.881484947,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.741842,0.02220034
34,0.171659863,1.096645758,0.264194851,1.137106549,7.158818164,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7527661,0.024861125
35,0.130391531,1.152929551,0.57776595,1.118221826,6.742811065,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7457626,0.018122098
36,0.154294312,1.115616083,0.47365044,1.141727808,7.281837316,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8031189,0.016406498
37,0.156742511,1.114348213,0.289254552,1.113390298,7.651749126,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7845033,0.022037478
38,0.160707679,1.109121003,2.193297476,1.185031096,7.715669458,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8969363,0.013036694
39,0.173087263,1.088996145,0.357820401,1.096908308,10.2108367,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.811942,0.015364177
40,0.16422926,1.104989677,0.558343476,1.152183458,6.755279034,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8374398,0.023865501
1,0.124170834,1.156923712,0.101163833,1.131927036,7.736198928,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7438302,0.018336312
2,0.143422888,1.123993458,0.290442607,1.096289395,9.840824949,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8002684,0.018763957
3,0.125119617,1.155260186,0.551823325,1.13784558,8.251559202,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8233442,0.022963161
4,0.163502988,1.098932232,0.770535543,1.098495308,10.32053724,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8011456,0.024834749
5,0.150794985,1.118294422,0.521771457,1.117501674,9.228090974,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7792384,0.020609126
6,0.149402974,1.124658137,0.408547477,1.140625835,7.118411112,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7864837,0.023033083
7,0.127927146,1.159823658,0.782463012,1.111274897,5.405491136,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.78726,0.018551207
8,0.133232148,1.143557402,0.690692088,1.14749495,8.690118506,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8044139,0.022532617
9,0.149464763,1.126060589,1.192124366,1.136534415,7.92538663,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8214496,0.014592267
10,0.17881808,1.088876994,0.193568853,1.122975451,8.690588398,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8128742,0.025965158
11,0.151274599,1.115123129,0.725642024,1.114173665,10.0274345,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8108454,0.018015968
12,0.155125021,1.11958135,0.308157442,1.122991194,7.528848397,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7962144,0.019483256
13,0.131474426,1.148548912,0.821147768,1.123168401,8.345506641,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7374812,0.019530155
14,0.138065971,1.137099308,0.33850504,1.138903449,7.524865772,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7860091,0.017069109
15,0.145061504,1.122361938,0.696325366,1.112448383,8.570949507,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7913666,0.017515901
16,0.171649445,1.093248941,0.681963688,1.165639267,8.058717122,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8131282,0.020294743
17,0.150349636,1.128132887,0.14228355,1.127366175,7.217562622,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8250421,0.017795268
18,0.135917367,1.138532142,0.555156421,1.125616706,8.677212312,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7499715,0.021156286
19,0.138012354,1.139963015,0.427915767,1.154866463,7.007694554,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7681047,0.021511031
20,0.14913158,1.114192157,0.880291543,1.120066864,9.87654962,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8185072,0.020635306
21,0.169928001,1.092905441,0.487430419,1.125425152,9.763771436,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.781854,0.017062644
22,0.130441415,1.154427602,0.345125938,1.13221459,7.121612603,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7610075,0.019668531
23,0.1428,1.125672098,0.423242478,1.10774083,8.856525733,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7838171,0.025444718
24,0.126933555,1.155615664,0.806590023,1.128835483,8.629778563,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7719509,0.021831994
25,0.126797308,1.161893507,0.321312822,1.109095944,6.875460807,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8272614,0.017200859
26,0.144324631,1.120756723,0.462497148,1.143427573,10.35356792,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7580353,0.016325047
27,0.142073123,1.133941825,0.267176322,1.138340863,7.919326461,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7327164,0.016518998
28,0.151997184,1.113271428,0.68879097,1.111038916,9.437033074,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7750086,0.018341222
29,0.168410775,1.096383637,0.554493092,1.105282588,8.435033033,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8033829,0.017690173
30,0.127822425,1.150221972,0.278400725,1.152175232,9.063092549,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7931875,0.014478355
31,0.133526499,1.147897911,0.453535528,1.14702927,7.0283167,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7277393,0.01455578
32,0.119921227,1.162904507,1.671022255,1.139248343,6.929571038,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7937863,0.01761917
33,0.154819115,1.117331517,1.000409537,1.130192228,8.527880229,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8065472,0.025778499
34,0.153525824,1.117217119,0.267359816,1.113392234,7.375527642,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8140524,0.018410428
35,0.115630267,1.176941479,0.335861826,1.145649345,6.623724642,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7579495,0.01585739
36,0.183844416,1.074737595,0.440428572,1.157283808,9.804770631,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7890246,0.014291558
37,0.148452303,1.116179153,0.746569158,1.134659453,9.651885299,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8124068,0.02282261
38,0.141292626,1.127267003,0.809387408,1.137910366,9.53253113,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7917361,0.021273278
39,0.162551223,1.097771,0.375606178,1.135618244,10.87061192,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8015662,0.023399563
40,0.136959991,1.138635065,1.514289869,1.104217837,7.940687825,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7748027,0.020737447
